City, Station,Year, Month, Day,Hour,Temp,Twet(C),RH(%),Tdew(C)
Upper Hutt, Trentham Ews,2017,Jan,14,07,12.6,11.5,87.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,14,08,15.4,13.1,76.0,11.2
Upper Hutt, Trentham Ews,2017,Jan,14,09,17.3,13.9,67.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,14,10,17.6,14.2,67.0,11.4
Upper Hutt, Trentham Ews,2017,Jan,14,11,17.7,14.2,66.0,11.3
Upper Hutt, Trentham Ews,2017,Jan,14,12,18.9,14.5,59.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,14,13,18.5,14.5,62.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,14,14,17.4,13.5,62.0,10.1
Upper Hutt, Trentham Ews,2017,Jan,14,15,18.1,13.8,59.0,10.0
Upper Hutt, Trentham Ews,2017,Jan,14,16,18.4,13.7,56.0,9.5
Upper Hutt, Trentham Ews,2017,Jan,14,17,16.5,13.5,70.0,11.0
Upper Hutt, Trentham Ews,2017,Jan,14,18,16.2,13.7,74.0,11.6
Upper Hutt, Trentham Ews,2017,Jan,14,19,16.0,13.7,76.0,11.8
Upper Hutt, Trentham Ews,2017,Jan,14,20,16.1,14.1,79.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,14,21,15.7,14.3,85.0,13.2
Upper Hutt, Trentham Ews,2017,Jan,14,22,15.8,14.4,85.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,14,23,15.8,14.2,83.0,12.9
Upper Hutt, Trentham Ews,2017,Jan,15,00,16.0,14.5,84.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,15,01,16.0,14.2,81.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,15,02,16.6,13.9,73.0,11.8
Upper Hutt, Trentham Ews,2017,Jan,15,03,15.4,14.0,85.0,12.9
Upper Hutt, Trentham Ews,2017,Jan,15,04,15.3,14.2,88.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,15,05,16.5,15.2,86.0,14.2
Upper Hutt, Trentham Ews,2017,Jan,15,06,16.4,15.6,92.0,15.1
Upper Hutt, Trentham Ews,2017,Jan,15,07,16.9,16.1,92.0,15.6
Upper Hutt, Trentham Ews,2017,Jan,15,08,18.0,17.2,92.0,16.7
Upper Hutt, Trentham Ews,2017,Jan,15,09,19.1,18.4,93.0,18.0
Upper Hutt, Trentham Ews,2017,Jan,15,10,19.0,18.4,94.0,18.0
Upper Hutt, Trentham Ews,2017,Jan,15,11,20.1,18.9,89.0,18.2
Upper Hutt, Trentham Ews,2017,Jan,15,12,20.8,18.7,81.0,17.4
Upper Hutt, Trentham Ews,2017,Jan,15,13,20.6,16.0,60.0,12.6
Upper Hutt, Trentham Ews,2017,Jan,15,14,21.1,15.6,53.0,11.2
Upper Hutt, Trentham Ews,2017,Jan,15,15,19.6,15.1,59.0,11.4
Upper Hutt, Trentham Ews,2017,Jan,15,16,19.4,15.5,64.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,15,17,19.3,15.8,68.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,15,18,18.6,14.5,62.0,11.2
Upper Hutt, Trentham Ews,2017,Jan,15,19,18.3,14.4,63.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,15,20,16.7,14.2,75.0,12.3
Upper Hutt, Trentham Ews,2017,Jan,15,21,16.0,14.1,80.0,12.6
Upper Hutt, Trentham Ews,2017,Jan,15,22,15.9,14.3,83.0,13.0
Upper Hutt, Trentham Ews,2017,Jan,15,23,16.0,14.2,81.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,16,00,15.9,14.0,80.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,16,01,16.0,14.2,81.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,16,02,15.3,13.7,83.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,16,03,15.4,13.7,82.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,16,04,15.3,13.6,82.0,12.3
Upper Hutt, Trentham Ews,2017,Jan,16,05,14.9,12.9,78.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,16,06,14.4,12.5,79.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,16,07,16.3,13.4,70.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,16,08,17.7,13.8,62.0,10.4
Upper Hutt, Trentham Ews,2017,Jan,16,09,18.7,13.5,52.0,8.7
Upper Hutt, Trentham Ews,2017,Jan,16,10,19.4,13.3,46.0,7.5
Upper Hutt, Trentham Ews,2017,Jan,16,11,19.6,13.7,48.0,8.3
Upper Hutt, Trentham Ews,2017,Jan,16,12,20.2,13.9,46.0,8.2
Upper Hutt, Trentham Ews,2017,Jan,16,13,20.7,14.3,46.0,8.7
Upper Hutt, Trentham Ews,2017,Jan,16,14,20.0,14.8,54.0,10.4
Upper Hutt, Trentham Ews,2017,Jan,16,15,19.3,14.0,52.0,9.2
Upper Hutt, Trentham Ews,2017,Jan,16,16,18.4,14.2,61.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,16,17,17.7,14.0,64.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,16,18,17.1,13.6,65.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,16,19,16.3,13.4,70.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,16,20,15.1,12.7,74.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,16,21,14.9,12.7,76.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,16,22,15.3,13.0,75.0,10.9
Upper Hutt, Trentham Ews,2017,Jan,16,23,15.2,12.7,73.0,10.4
Upper Hutt, Trentham Ews,2017,Jan,17,00,14.5,12.3,76.0,10.3
Upper Hutt, Trentham Ews,2017,Jan,17,01,15.1,12.6,73.0,10.3
Upper Hutt, Trentham Ews,2017,Jan,17,02,15.1,12.8,75.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,17,03,14.4,12.5,79.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,17,04,14.0,12.3,81.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,17,05,14.2,12.4,80.0,10.8
Upper Hutt, Trentham Ews,2017,Jan,17,06,14.3,12.4,79.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,17,07,16.7,13.4,67.0,10.6
Upper Hutt, Trentham Ews,2017,Jan,17,08,18.3,14.4,63.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,17,09,19.4,15.5,64.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,17,10,19.5,15.6,64.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,17,11,20.5,15.8,59.0,12.2
Upper Hutt, Trentham Ews,2017,Jan,17,12,19.6,16.0,67.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,17,13,19.0,15.9,71.0,13.6
Upper Hutt, Trentham Ews,2017,Jan,17,14,20.5,17.2,70.0,14.8
Upper Hutt, Trentham Ews,2017,Jan,17,15,20.1,16.8,70.0,14.5
Upper Hutt, Trentham Ews,2017,Jan,17,16,20.0,16.8,71.0,14.6
Upper Hutt, Trentham Ews,2017,Jan,17,17,18.4,15.8,75.0,13.9
Upper Hutt, Trentham Ews,2017,Jan,17,18,17.4,15.3,79.0,13.7
Upper Hutt, Trentham Ews,2017,Jan,17,19,16.9,15.1,82.0,13.8
Upper Hutt, Trentham Ews,2017,Jan,17,20,16.7,15.0,82.0,13.6
Upper Hutt, Trentham Ews,2017,Jan,17,21,16.7,15.1,83.0,13.8
Upper Hutt, Trentham Ews,2017,Jan,17,22,16.9,15.1,82.0,13.8
Upper Hutt, Trentham Ews,2017,Jan,17,23,16.7,15.0,82.0,13.6
Upper Hutt, Trentham Ews,2017,Jan,18,00,16.6,14.8,81.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,18,01,16.9,15.0,81.0,13.6
Upper Hutt, Trentham Ews,2017,Jan,18,02,16.8,14.8,80.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,18,03,17.0,15.1,81.0,13.7
Upper Hutt, Trentham Ews,2017,Jan,18,04,16.9,15.3,84.0,14.2
Upper Hutt, Trentham Ews,2017,Jan,18,05,16.7,15.0,82.0,13.6
Upper Hutt, Trentham Ews,2017,Jan,18,06,16.9,15.4,85.0,14.4
Upper Hutt, Trentham Ews,2017,Jan,18,07,17.0,15.4,84.0,14.3
Upper Hutt, Trentham Ews,2017,Jan,18,08,17.4,15.8,84.0,14.7
Upper Hutt, Trentham Ews,2017,Jan,18,09,17.8,16.2,84.0,15.1
Upper Hutt, Trentham Ews,2017,Jan,18,10,18.4,16.7,83.0,15.5
Upper Hutt, Trentham Ews,2017,Jan,18,11,19.2,16.9,78.0,15.3
Upper Hutt, Trentham Ews,2017,Jan,18,12,20.0,17.3,75.0,15.4
Upper Hutt, Trentham Ews,2017,Jan,18,13,19.4,17.2,79.0,15.7
Upper Hutt, Trentham Ews,2017,Jan,18,14,18.3,16.8,85.0,15.7
Upper Hutt, Trentham Ews,2017,Jan,18,15,19.0,16.8,79.0,15.3
Upper Hutt, Trentham Ews,2017,Jan,18,16,18.2,17.0,88.0,16.2
Upper Hutt, Trentham Ews,2017,Jan,18,17,18.2,17.0,88.0,16.2
Upper Hutt, Trentham Ews,2017,Jan,18,18,18.1,16.7,86.0,15.7
Upper Hutt, Trentham Ews,2017,Jan,18,19,18.0,16.8,88.0,16.0
Upper Hutt, Trentham Ews,2017,Jan,18,20,18.1,16.9,88.0,16.1
Upper Hutt, Trentham Ews,2017,Jan,18,21,18.2,16.8,86.0,15.8
Upper Hutt, Trentham Ews,2017,Jan,18,22,18.3,17.1,88.0,16.3
Upper Hutt, Trentham Ews,2017,Jan,18,23,17.9,17.0,91.0,16.4
Upper Hutt, Trentham Ews,2017,Jan,19,00,17.8,17.0,92.0,16.5
Upper Hutt, Trentham Ews,2017,Jan,19,01,17.9,16.9,90.0,16.3
Upper Hutt, Trentham Ews,2017,Jan,19,02,17.7,16.4,87.0,15.5
Upper Hutt, Trentham Ews,2017,Jan,19,03,17.9,16.0,81.0,14.6
Upper Hutt, Trentham Ews,2017,Jan,19,04,18.1,16.0,79.0,14.4
Upper Hutt, Trentham Ews,2017,Jan,19,05,17.9,15.6,77.0,13.8
Upper Hutt, Trentham Ews,2017,Jan,19,06,17.6,15.2,76.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,19,07,16.8,15.3,84.0,14.1
Upper Hutt, Trentham Ews,2017,Jan,19,08,16.0,15.0,89.0,14.2
Upper Hutt, Trentham Ews,2017,Jan,19,09,13.9,12.7,86.0,11.6
Upper Hutt, Trentham Ews,2017,Jan,19,10,15.9,14.0,80.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,19,11,18.2,14.4,64.0,11.3
Upper Hutt, Trentham Ews,2017,Jan,19,12,18.4,14.1,60.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,19,13,19.1,14.7,60.0,11.2
Upper Hutt, Trentham Ews,2017,Jan,19,14,18.4,13.8,57.0,9.7
Upper Hutt, Trentham Ews,2017,Jan,19,15,17.7,13.6,61.0,10.1
Upper Hutt, Trentham Ews,2017,Jan,19,16,17.6,13.9,64.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,19,17,17.1,13.6,65.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,19,18,16.5,13.3,68.0,10.6
Upper Hutt, Trentham Ews,2017,Jan,19,19,15.3,12.8,73.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,19,20,13.4,11.9,83.0,10.6
Upper Hutt, Trentham Ews,2017,Jan,19,21,12.1,10.3,78.0,8.4
Upper Hutt, Trentham Ews,2017,Jan,19,22,11.9,9.7,74.0,7.4
Upper Hutt, Trentham Ews,2017,Jan,19,23,11.3,8.9,71.0,6.3
Upper Hutt, Trentham Ews,2017,Jan,20,00,11.0,8.6,70.0,5.8
Upper Hutt, Trentham Ews,2017,Jan,20,01,10.6,8.3,71.0,5.6
Upper Hutt, Trentham Ews,2017,Jan,20,02,9.5,8.5,86.0,7.3
Upper Hutt, Trentham Ews,2017,Jan,20,03,9.1,8.6,93.0,8.0
Upper Hutt, Trentham Ews,2017,Jan,20,04,9.1,8.7,94.0,8.2
Upper Hutt, Trentham Ews,2017,Jan,20,05,8.8,8.4,95.0,8.1
Upper Hutt, Trentham Ews,2017,Jan,20,06,9.0,8.6,95.0,8.3
Upper Hutt, Trentham Ews,2017,Jan,20,07,9.6,9.2,95.0,8.8
Upper Hutt, Trentham Ews,2017,Jan,20,08,10.8,9.9,89.0,9.1
Upper Hutt, Trentham Ews,2017,Jan,20,09,13.8,10.3,62.0,6.7
Upper Hutt, Trentham Ews,2017,Jan,20,10,13.7,10.9,69.0,8.1
Upper Hutt, Trentham Ews,2017,Jan,20,11,15.2,11.0,56.0,6.5
Upper Hutt, Trentham Ews,2017,Jan,20,12,15.5,10.7,51.0,5.4
Upper Hutt, Trentham Ews,2017,Jan,20,13,17.6,12.0,47.0,6.2
Upper Hutt, Trentham Ews,2017,Jan,20,14,17.8,11.0,38.0,3.3
Upper Hutt, Trentham Ews,2017,Jan,20,15,18.1,11.5,40.0,4.3
Upper Hutt, Trentham Ews,2017,Jan,20,16,17.5,11.9,47.0,6.1
Upper Hutt, Trentham Ews,2017,Jan,20,17,16.9,11.0,44.0,4.6
Upper Hutt, Trentham Ews,2017,Jan,20,18,16.0,10.9,49.0,5.3
Upper Hutt, Trentham Ews,2017,Jan,20,19,15.1,10.6,53.0,5.6
Upper Hutt, Trentham Ews,2017,Jan,20,20,13.1,9.5,60.0,5.5
Upper Hutt, Trentham Ews,2017,Jan,20,21,9.7,8.3,81.0,6.6
Upper Hutt, Trentham Ews,2017,Jan,20,22,9.8,8.4,82.0,6.9
Upper Hutt, Trentham Ews,2017,Jan,20,23,8.9,7.9,86.0,6.7
Upper Hutt, Trentham Ews,2017,Jan,21,00,7.4,6.6,89.0,5.7
Upper Hutt, Trentham Ews,2017,Jan,21,01,6.6,6.3,95.0,5.9
Upper Hutt, Trentham Ews,2017,Jan,21,02,6.1,5.9,97.0,5.7
Upper Hutt, Trentham Ews,2017,Jan,21,03,5.8,5.5,95.0,5.1
Upper Hutt, Trentham Ews,2017,Jan,21,04,5.1,4.9,97.0,4.7
Upper Hutt, Trentham Ews,2017,Jan,21,05,5.8,5.6,97.0,5.4
Upper Hutt, Trentham Ews,2017,Jan,21,06,5.3,5.2,98.0,5.0
Upper Hutt, Trentham Ews,2017,Jan,21,07,8.0,7.8,97.0,7.6
Upper Hutt, Trentham Ews,2017,Jan,21,08,12.8,11.7,87.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,21,09,15.9,12.8,68.0,10.0
Upper Hutt, Trentham Ews,2017,Jan,21,10,17.0,13.0,61.0,9.5
Upper Hutt, Trentham Ews,2017,Jan,21,11,18.2,13.7,58.0,9.8
Upper Hutt, Trentham Ews,2017,Jan,21,12,17.7,13.1,56.0,8.8
Upper Hutt, Trentham Ews,2017,Jan,21,13,17.1,12.7,57.0,8.5
Upper Hutt, Trentham Ews,2017,Jan,21,14,17.3,12.8,57.0,8.7
Upper Hutt, Trentham Ews,2017,Jan,21,15,16.8,12.5,58.0,8.5
Upper Hutt, Trentham Ews,2017,Jan,21,16,16.7,13.1,64.0,9.9
Upper Hutt, Trentham Ews,2017,Jan,21,17,13.7,12.1,82.0,10.7
Upper Hutt, Trentham Ews,2017,Jan,21,18,13.8,12.6,86.0,11.5
Upper Hutt, Trentham Ews,2017,Jan,21,19,14.0,12.9,88.0,12.1
Upper Hutt, Trentham Ews,2017,Jan,21,20,13.4,12.4,88.0,11.5
Upper Hutt, Trentham Ews,2017,Jan,21,21,13.2,12.1,87.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,21,22,13.3,12.2,87.0,11.2
Upper Hutt, Trentham Ews,2017,Jan,21,23,13.7,12.3,84.0,11.0
Upper Hutt, Trentham Ews,2017,Jan,22,00,15.0,12.4,72.0,10.0
Upper Hutt, Trentham Ews,2017,Jan,22,01,16.0,12.8,67.0,9.9
Upper Hutt, Trentham Ews,2017,Jan,22,02,17.0,13.4,64.0,10.2
Upper Hutt, Trentham Ews,2017,Jan,22,03,17.5,13.8,64.0,10.6
Upper Hutt, Trentham Ews,2017,Jan,22,04,18.7,14.7,63.0,11.5
Upper Hutt, Trentham Ews,2017,Jan,22,05,17.9,15.2,74.0,13.2
Upper Hutt, Trentham Ews,2017,Jan,22,06,17.7,15.7,80.0,14.2
Upper Hutt, Trentham Ews,2017,Jan,22,07,15.8,14.7,88.0,13.8
Upper Hutt, Trentham Ews,2017,Jan,22,08,16.7,15.2,84.0,14.0
Upper Hutt, Trentham Ews,2017,Jan,22,09,17.5,15.4,79.0,13.8
Upper Hutt, Trentham Ews,2017,Jan,22,10,17.3,15.4,81.0,14.0
Upper Hutt, Trentham Ews,2017,Jan,22,11,16.0,14.7,86.0,13.7
Upper Hutt, Trentham Ews,2017,Jan,22,12,15.2,14.0,87.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,22,13,15.1,13.6,84.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,22,14,14.9,13.6,86.0,12.6
Upper Hutt, Trentham Ews,2017,Jan,22,15,15.4,13.4,79.0,11.8
Upper Hutt, Trentham Ews,2017,Jan,22,16,14.7,13.5,87.0,12.6
Upper Hutt, Trentham Ews,2017,Jan,22,17,14.6,13.4,87.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,22,18,14.4,13.3,88.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,22,19,14.3,13.5,91.0,12.9
Upper Hutt, Trentham Ews,2017,Jan,22,20,14.1,13.4,92.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,22,21,13.8,13.5,96.0,13.2
Upper Hutt, Trentham Ews,2017,Jan,22,22,13.6,13.4,98.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,22,23,13.5,13.3,98.0,13.2
Upper Hutt, Trentham Ews,2017,Jan,23,00,13.8,13.4,95.0,13.0
Upper Hutt, Trentham Ews,2017,Jan,23,01,14.1,13.4,92.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,23,02,14.0,13.2,91.0,12.6
Upper Hutt, Trentham Ews,2017,Jan,23,03,14.0,13.4,93.0,12.9
Upper Hutt, Trentham Ews,2017,Jan,23,04,14.2,13.5,92.0,12.9
Upper Hutt, Trentham Ews,2017,Jan,23,05,13.7,13.4,96.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,23,06,13.6,13.4,97.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,23,07,13.0,12.6,95.0,12.2
Upper Hutt, Trentham Ews,2017,Jan,23,08,13.3,12.9,95.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,23,09,14.2,13.7,94.0,13.2
Upper Hutt, Trentham Ews,2017,Jan,23,10,15.7,13.8,80.0,12.3
Upper Hutt, Trentham Ews,2017,Jan,23,11,18.4,15.0,68.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,23,12,19.6,14.4,54.0,10.1
Upper Hutt, Trentham Ews,2017,Jan,23,13,18.7,13.7,54.0,9.2
Upper Hutt, Trentham Ews,2017,Jan,23,14,17.5,14.2,68.0,11.5
Upper Hutt, Trentham Ews,2017,Jan,23,15,16.6,15.4,87.0,14.4
Upper Hutt, Trentham Ews,2017,Jan,23,16,16.6,14.7,80.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,23,17,17.3,14.8,75.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,23,18,17.4,14.8,74.0,12.7
Upper Hutt, Trentham Ews,2017,Jan,23,19,16.4,13.9,74.0,11.8
Upper Hutt, Trentham Ews,2017,Jan,23,20,14.4,13.0,84.0,11.7
Upper Hutt, Trentham Ews,2017,Jan,23,21,12.8,11.9,89.0,11.0
Upper Hutt, Trentham Ews,2017,Jan,23,22,12.2,11.5,92.0,10.9
Upper Hutt, Trentham Ews,2017,Jan,23,23,12.2,11.3,89.0,10.5
Upper Hutt, Trentham Ews,2017,Jan,24,00,11.7,10.9,90.0,10.1
Upper Hutt, Trentham Ews,2017,Jan,24,01,9.7,9.4,96.0,9.1
Upper Hutt, Trentham Ews,2017,Jan,24,02,9.8,9.6,97.0,9.4
Upper Hutt, Trentham Ews,2017,Jan,24,03,10.0,9.6,94.0,9.1
Upper Hutt, Trentham Ews,2017,Jan,24,04,9.4,9.0,95.0,8.6
Upper Hutt, Trentham Ews,2017,Jan,24,05,9.8,9.6,97.0,9.4
Upper Hutt, Trentham Ews,2017,Jan,24,06,13.8,12.4,84.0,11.2
Upper Hutt, Trentham Ews,2017,Jan,24,07,15.7,13.5,77.0,11.7
Upper Hutt, Trentham Ews,2017,Jan,24,08,16.7,13.9,72.0,11.6
Upper Hutt, Trentham Ews,2017,Jan,24,09,17.9,14.7,69.0,12.2
Upper Hutt, Trentham Ews,2017,Jan,24,10,19.4,15.1,61.0,11.7
Upper Hutt, Trentham Ews,2017,Jan,24,11,20.3,15.7,59.0,12.0
Upper Hutt, Trentham Ews,2017,Jan,24,12,20.6,16.0,60.0,12.6
Upper Hutt, Trentham Ews,2017,Jan,24,13,20.8,16.5,62.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,24,14,19.8,15.8,64.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,24,15,20.2,15.7,60.0,12.2
Upper Hutt, Trentham Ews,2017,Jan,24,16,20.1,15.2,57.0,11.3
Upper Hutt, Trentham Ews,2017,Jan,24,17,19.6,14.9,58.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,24,18,18.3,14.0,60.0,10.4
Upper Hutt, Trentham Ews,2017,Jan,24,19,16.5,13.3,68.0,10.6
Upper Hutt, Trentham Ews,2017,Jan,24,20,15.7,13.3,75.0,11.3
Upper Hutt, Trentham Ews,2017,Jan,24,21,15.9,13.7,77.0,11.9
Upper Hutt, Trentham Ews,2017,Jan,24,22,15.9,13.8,78.0,12.1
Upper Hutt, Trentham Ews,2017,Jan,24,23,15.4,14.1,86.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,25,00,15.6,14.0,83.0,12.7
Upper Hutt, Trentham Ews,2017,Jan,25,01,16.1,13.9,77.0,12.1
Upper Hutt, Trentham Ews,2017,Jan,25,02,15.9,13.5,75.0,11.5
Upper Hutt, Trentham Ews,2017,Jan,25,03,15.8,13.4,75.0,11.4
Upper Hutt, Trentham Ews,2017,Jan,25,04,15.5,13.3,77.0,11.5
Upper Hutt, Trentham Ews,2017,Jan,25,05,15.9,13.8,78.0,12.1
Upper Hutt, Trentham Ews,2017,Jan,25,06,16.0,13.8,77.0,12.0
Upper Hutt, Trentham Ews,2017,Jan,25,07,15.7,14.1,83.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,25,08,16.7,14.7,79.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,25,09,17.1,14.8,77.0,13.0
Upper Hutt, Trentham Ews,2017,Jan,25,10,16.4,15.4,89.0,14.6
Upper Hutt, Trentham Ews,2017,Jan,25,11,16.6,15.7,90.0,15.0
Upper Hutt, Trentham Ews,2017,Jan,25,12,16.2,15.5,92.0,14.9
Upper Hutt, Trentham Ews,2017,Jan,25,13,15.9,15.3,93.0,14.8
Upper Hutt, Trentham Ews,2017,Jan,25,14,18.5,16.0,76.0,14.2
Upper Hutt, Trentham Ews,2017,Jan,25,15,18.6,16.3,78.0,14.7
Upper Hutt, Trentham Ews,2017,Jan,25,16,17.2,14.7,75.0,12.7
Upper Hutt, Trentham Ews,2017,Jan,25,17,17.8,14.8,71.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,25,18,16.9,14.5,76.0,12.7
Upper Hutt, Trentham Ews,2017,Jan,25,19,12.9,11.9,88.0,11.0
Upper Hutt, Trentham Ews,2017,Jan,25,20,12.5,11.8,91.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,25,21,10.6,10.3,96.0,10.0
Upper Hutt, Trentham Ews,2017,Jan,25,22,9.8,9.5,96.0,9.2
Upper Hutt, Trentham Ews,2017,Jan,25,23,8.8,8.7,98.0,8.5
Upper Hutt, Trentham Ews,2017,Jan,26,00,7.9,7.8,98.0,7.6
Upper Hutt, Trentham Ews,2017,Jan,26,01,6.9,6.8,98.0,6.6
Upper Hutt, Trentham Ews,2017,Jan,26,02,6.8,6.8,100.0,6.8
Upper Hutt, Trentham Ews,2017,Jan,26,03,6.8,6.8,100.0,6.8
Upper Hutt, Trentham Ews,2017,Jan,26,04,5.8,5.8,100.0,5.8
Upper Hutt, Trentham Ews,2017,Jan,26,05,5.5,5.5,100.0,5.5
Upper Hutt, Trentham Ews,2017,Jan,26,06,5.1,5.1,100.0,5.1
Upper Hutt, Trentham Ews,2017,Jan,26,07,10.4,10.4,100.0,10.4
Upper Hutt, Trentham Ews,2017,Jan,26,08,14.2,12.1,77.0,10.2
Upper Hutt, Trentham Ews,2017,Jan,26,09,15.9,12.7,67.0,9.8
Upper Hutt, Trentham Ews,2017,Jan,26,10,17.2,13.4,63.0,10.1
Upper Hutt, Trentham Ews,2017,Jan,26,11,18.2,13.7,58.0,9.8
Upper Hutt, Trentham Ews,2017,Jan,26,12,18.9,13.9,54.0,9.4
Upper Hutt, Trentham Ews,2017,Jan,26,13,19.0,13.7,52.0,9.0
Upper Hutt, Trentham Ews,2017,Jan,26,14,19.8,14.0,49.0,8.8
Upper Hutt, Trentham Ews,2017,Jan,26,15,19.6,13.7,48.0,8.3
Upper Hutt, Trentham Ews,2017,Jan,26,16,19.6,14.6,55.0,10.3
Upper Hutt, Trentham Ews,2017,Jan,26,17,18.5,14.5,62.0,11.1
Upper Hutt, Trentham Ews,2017,Jan,26,18,17.2,14.3,71.0,11.9
Upper Hutt, Trentham Ews,2017,Jan,26,19,15.8,13.5,76.0,11.6
Upper Hutt, Trentham Ews,2017,Jan,26,20,15.2,13.4,81.0,12.0
Upper Hutt, Trentham Ews,2017,Jan,26,21,15.2,13.4,81.0,12.0
Upper Hutt, Trentham Ews,2017,Jan,26,22,15.3,13.5,81.0,12.1
Upper Hutt, Trentham Ews,2017,Jan,26,23,15.2,13.6,83.0,12.3
Upper Hutt, Trentham Ews,2017,Jan,27,00,15.5,13.8,82.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,27,01,15.4,13.8,83.0,12.5
Upper Hutt, Trentham Ews,2017,Jan,27,02,15.3,13.7,83.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,27,03,15.3,13.6,82.0,12.3
Upper Hutt, Trentham Ews,2017,Jan,27,04,15.6,13.8,81.0,12.4
Upper Hutt, Trentham Ews,2017,Jan,27,05,15.6,14.0,83.0,12.7
Upper Hutt, Trentham Ews,2017,Jan,27,06,15.5,14.0,84.0,12.8
Upper Hutt, Trentham Ews,2017,Jan,27,07,15.8,14.1,82.0,12.7
Upper Hutt, Trentham Ews,2017,Jan,27,08,15.9,14.3,83.0,13.0
Upper Hutt, Trentham Ews,2017,Jan,27,09,16.2,14.5,82.0,13.1
Upper Hutt, Trentham Ews,2017,Jan,27,10,16.9,14.7,78.0,13.0
Upper Hutt, Trentham Ews,2017,Jan,27,11,17.4,15.1,77.0,13.3
Upper Hutt, Trentham Ews,2017,Jan,27,12,17.6,15.3,77.0,13.5
Upper Hutt, Trentham Ews,2017,Jan,27,13,17.3,15.2,79.0,13.6
Upper Hutt, Trentham Ews,2017,Jan,27,14,18.4,16.1,78.0,14.5
Upper Hutt, Trentham Ews,2017,Jan,27,15,18.6,16.1,76.0,14.3
Upper Hutt, Trentham Ews,2017,Jan,27,16,19.1,16.3,74.0,14.4
Upper Hutt, Trentham Ews,2017,Jan,27,17,17.9,15.8,79.0,14.2
Upper Hutt, Trentham Ews,2017,Jan,27,18,16.9,15.1,82.0,13.8
