"","vehicle","model","region","season","month","year","distance","efficiency","kwh"
"15911","5e1d9502","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",6,2021,1042,6.4,162.8
"15912","5e1d9502","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",7,2021,587,6.8,86.3
"15913","5e1d9502","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",8,2021,234,6.9,33.9
"15914","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",12,2018,1393,6.9,201.9
"15915","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",1,2019,1552,6.9,224.9
"15916","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",2,2019,778,7.1,109.6
"15917","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",3,2019,1211,6.7,180.7
"15918","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",4,2019,1795,6.6,272
"15919","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",5,2019,1841,6.6,278.9
"15920","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",6,2019,2077,6.3,329.7
"15921","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",7,2019,2085,6.4,325.8
"15922","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",8,2019,1613,6.5,248.2
"15923","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Spring",9,2019,1811,6.5,278.6
"15924","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Spring",10,2019,1771,6.5,272.5
"15925","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Spring",11,2019,1236,6.9,179.1
"15926","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",12,2019,1557,7.1,219.3
"15927","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",1,2020,1622,7,231.7
"15928","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",2,2020,1087,6.8,159.9
"15929","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",3,2020,107,8.1,13.2
"15930","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",4,2020,51,7.8,6.5
"15931","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",5,2020,156,6.9,22.6
"15932","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",6,2020,1736,6.4,271.2
"15933","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",7,2020,2142,6.7,319.7
"15934","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",8,2020,1892,6.7,282.4
"15935","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Spring",9,2020,1625,6.6,246.2
"15936","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Spring",10,2020,1686,6.5,259.4
"15937","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Spring",11,2020,1974,6.3,313.3
"15938","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",12,2020,1602,6.7,239.1
"15939","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",1,2021,1492,6.7,222.7
"15940","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Summer",2,2021,1307,6.6,198
"15941","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",3,2021,1829,6.6,277.1
"15942","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",4,2021,1622,6.6,245.8
"15943","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Autumn",5,2021,1701,6.2,274.4
"15944","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",6,2021,1746,6.1,286.2
"15945","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",7,2021,1603,6.1,262.8
"15946","fcf7c5ea","Nissan Leaf (30 kWh)","Christchurch","Winter",8,2021,927,6,154.5
"15947","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",9,2018,1207,7.7,156.8
"15948","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",10,2018,1048,7.7,136.1
"15949","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",11,2018,945,7.7,122.7
"15950","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",12,2018,952,7.8,122.1
"15951","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",1,2019,977,7.8,125.3
"15952","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",2,2019,934,7.8,119.7
"15953","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",3,2019,691,7.8,88.6
"15954","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",4,2019,934,7.8,119.7
"15955","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",5,2019,1262,7.8,161.8
"15956","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",6,2019,924,7.8,118.5
"15957","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",7,2019,1225,7.8,157.1
"15958","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",8,2019,1397,7.8,179.1
"15959","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",9,2019,1229,7.8,157.6
"15960","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",10,2019,1469,7.8,188.3
"15961","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",11,2019,1171,7.8,150.1
"15962","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",12,2019,1369,7.8,175.5
"15963","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",1,2020,966,7.9,122.3
"15964","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",2,2020,1314,7.9,166.3
"15965","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",3,2020,1071,7.9,135.6
"15966","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",4,2020,29,7.9,3.7
"15967","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",5,2020,669,7.9,84.7
"15968","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",6,2020,1091,7.8,139.9
"15969","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",7,2020,1390,7.8,178.2
"15970","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",8,2020,1589,7.8,203.7
"15971","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",9,2020,783,7.8,100.4
"15972","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",10,2020,1383,7.8,177.3
"15973","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Spring",11,2020,1078,7.8,138.2
"15974","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",12,2020,1524,7.8,195.4
"15975","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",1,2021,1619,7.3,221.8
"15976","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Summer",2,2021,1246,7.5,166.1
"15977","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",3,2021,1185,7.6,155.9
"15978","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",4,2021,1480,7.5,197.3
"15979","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Autumn",5,2021,1203,7.5,160.4
"15980","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",6,2021,1090,7.4,147.3
"15981","e083dc24","Nissan Leaf (24 kWh) 2013-2016","Mid Canterbury","Winter",7,2021,1369,7.4,185
"15982","53300c1e","Nissan Leaf (30 kWh)","Auckland","Winter",8,2018,2229,6.3,353.8
"15983","53300c1e","Nissan Leaf (30 kWh)","Auckland","Spring",9,2018,853,6.4,133.3
"15984","53300c1e","Nissan Leaf (30 kWh)","Auckland","Spring",10,2018,1735,6.6,262.9
"15985","53300c1e","Nissan Leaf (30 kWh)","Auckland","Spring",11,2018,2425,6.7,361.9
"15986","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",8,2018,1996,6.8,293.5
"15987","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",9,2018,1129,6.9,163.6
"15988","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",10,2018,1775,7.2,246.5
"15989","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",11,2018,1589,7.1,223.8
"15990","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",12,2018,706,7.1,99.4
"15991","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",1,2019,1163,7.2,161.5
"15992","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",2,2019,1400,7.3,191.8
"15993","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",3,2019,1785,7.2,247.9
"15994","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",4,2019,2333,6.9,338.1
"15995","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",5,2019,1646,6.9,238.6
"15996","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",6,2019,1672,6.8,245.9
"15997","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",7,2019,1543,7.2,214.3
"15998","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",8,2019,1195,6.5,183.8
"15999","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",9,2019,1366,6.2,220.3
"16000","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",10,2019,1247,6.9,180.7
"16001","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",11,2019,1364,6.7,203.6
"16002","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",2,2020,1779,6.7,265.5
"16003","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",3,2020,890,7,127.1
"16004","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",5,2020,464,6.6,70.3
"16005","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",6,2020,1367,6.4,213.6
"16006","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",7,2020,864,6.3,137.1
"16007","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",8,2020,906,6.4,141.6
"16008","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",9,2020,1018,6.3,161.6
"16009","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",10,2020,1128,6.8,165.9
"16010","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Spring",11,2020,1785,6.6,270.5
"16011","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",12,2020,1088,6.7,162.4
"16012","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",1,2021,1324,6.6,200.6
"16013","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Summer",2,2021,1507,6.7,224.9
"16014","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",3,2021,2125,6.7,317.2
"16015","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",4,2021,802,7.1,113
"16016","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Autumn",5,2021,738,6.7,110.1
"16017","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",6,2021,779,6.6,118
"16018","0887d60a","Nissan Leaf (24 kWh) 2013-2016","Manawatu","Winter",7,2021,714,7,102
"16019","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",3,2020,831,6.7,124
"16020","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",4,2020,650,6.1,106.6
"16021","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",5,2020,637,5.6,113.8
"16022","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Winter",6,2020,1091,5.5,198.4
"16023","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Winter",7,2020,887,5.8,152.9
"16024","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Winter",8,2020,918,5.7,161.1
"16025","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Spring",9,2020,670,5.8,115.5
"16026","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Spring",10,2020,885,6.6,134.1
"16027","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",2,2021,669,6.7,99.9
"16028","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",3,2021,910,6.7,135.8
"16029","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",4,2021,883,6.7,131.8
"16030","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",5,2021,994,6.5,152.9
"16031","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Winter",6,2021,567,6.3,90
"16032","8f211d49","Nissan Leaf (24 kWh) 2013-2016","Nelson","Winter",7,2021,814,6.1,133.4
"16033","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",9,2018,1383,6.7,206.4
"16034","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",10,2018,2189,7.2,304
"16035","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",11,2018,1417,7.3,194.1
"16036","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",12,2018,2127,6.7,317.5
"16037","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",1,2019,1970,7,281.4
"16038","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",2,2019,1348,7.3,184.7
"16039","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",3,2019,3574,7.1,503.4
"16040","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",4,2019,1781,6.4,278.3
"16041","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",5,2019,1552,7,221.7
"16042","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",6,2019,1057,6.4,165.2
"16043","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",7,2019,1240,6.4,193.8
"16044","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",8,2019,1158,6.9,167.8
"16045","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",9,2019,1204,7,172
"16046","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",10,2019,2791,6.8,410.4
"16047","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",11,2019,2351,7.3,322.1
"16048","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",12,2019,1970,7.3,269.9
"16049","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",1,2020,3067,7.2,426
"16050","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",4,2020,229,6.7,34.2
"16051","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",5,2020,360,5.7,63.2
"16052","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",6,2020,1133,5.6,202.3
"16053","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",7,2020,2010,6.2,324.2
"16054","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",9,2020,1437,6.5,221.1
"16055","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",10,2020,1224,6.7,182.7
"16056","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",11,2020,1713,7.1,241.3
"16057","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",12,2020,1959,6.7,292.4
"16058","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",1,2021,1448,7.2,201.1
"16059","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",2,2021,1834,6.8,269.7
"16060","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",3,2021,1720,6.4,268.8
"16061","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",4,2021,1823,6.7,272.1
"16062","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",5,2021,1536,5.7,269.5
"16063","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",6,2021,1467,5.2,282.1
"16064","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",7,2021,1430,5.3,269.8
"16065","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",8,2021,764,4.1,186.3
"16066","b44f3b6f","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",9,2021,991,5.6,177
"16067","5f9b2aba","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2018,1380,7,197.1
"16068","5f9b2aba","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2018,1157,7,165.3
"16069","5f9b2aba","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2018,1078,7.1,151.8
"16070","5f9b2aba","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2018,1736,7.5,231.5
"16071","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Winter",8,2018,1992,7.4,269.2
"16072","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",9,2018,1613,7.5,215.1
"16073","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",10,2018,1773,7.4,239.6
"16074","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Spring",11,2018,1261,7.5,168.1
"16075","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",12,2018,1456,7.5,194.1
"16076","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",1,2019,1697,7.9,214.8
"16077","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",2,2019,1166,8.1,144
"16078","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",3,2019,1658,7.7,215.3
"16079","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",4,2019,1318,7.3,180.5
"16080","376f5718","Nissan Leaf (24 kWh) 2011-2012","Wellington","Autumn",5,2019,1376,7.4,185.9
"16081","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",11,2018,1646,7.4,222.4
"16082","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",12,2018,1418,7.4,191.6
"16083","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",6,2019,1726,7.2,239.7
"16084","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",7,2019,1200,6.8,176.5
"16085","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Winter",8,2019,1114,6.9,161.4
"16086","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",9,2019,1468,6.9,212.8
"16087","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",10,2019,1588,7.2,220.6
"16088","acdfd546","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",11,2019,1337,7.3,183.2
"16089","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",6,2019,1058,6.9,153.3
"16090","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",7,2019,961,6.9,139.3
"16091","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",8,2019,983,7.5,131.1
"16092","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Spring",9,2019,833,8,104.1
"16093","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Spring",10,2019,1318,7.8,169
"16094","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Spring",11,2019,1075,8.7,123.6
"16095","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",12,2019,850,8.8,96.6
"16096","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",1,2020,791,8.8,89.9
"16097","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",2,2020,728,9,80.9
"16098","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Autumn",3,2020,702,8.6,81.6
"16099","391c4053","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Autumn",4,2020,550,8.1,67.9
"16100","fffff3b8","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2018,1577,7.4,213.1
"16101","fffff3b8","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2018,1616,7.5,215.5
"16102","fffff3b8","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2018,902,7.5,120.3
"16103","95824096","Hyundai Kona (EV)","Wellington","Spring",9,2018,1296,6.4,202.5
"16104","95824096","Hyundai Kona (EV)","Wellington","Spring",10,2018,1254,6.8,184.4
"16105","95824096","Hyundai Kona (EV)","Wellington","Spring",11,2018,2621,7,374.4
"16106","95824096","Hyundai Kona (EV)","Wellington","Summer",12,2018,1100,7,157.1
"16107","95824096","Hyundai Kona (EV)","Wellington","Summer",1,2019,1279,7,182.7
"16108","95824096","Hyundai Kona (EV)","Wellington","Summer",2,2019,1101,7,157.3
"16109","95824096","Hyundai Kona (EV)","Wellington","Autumn",3,2019,1153,7,164.7
"16110","95824096","Hyundai Kona (EV)","Wellington","Autumn",4,2019,1209,6.6,183.2
"16111","95824096","Hyundai Kona (EV)","Wellington","Autumn",5,2019,1062,6.8,156.2
"16112","95824096","Hyundai Kona (EV)","Wellington","Winter",6,2019,1054,6.3,167.3
"16113","95824096","Hyundai Kona (EV)","Wellington","Winter",7,2019,1162,6.3,184.4
"16114","95824096","Hyundai Kona (EV)","Wellington","Winter",8,2019,977,6.3,155.1
"16115","95824096","Hyundai Kona (EV)","Wellington","Spring",9,2019,1303,6.8,191.6
"16116","95824096","Hyundai Kona (EV)","Wellington","Spring",10,2019,1236,6.8,181.8
"16117","95824096","Hyundai Kona (EV)","Wellington","Spring",11,2019,3239,6.9,469.4
"16118","95824096","Hyundai Kona (EV)","Wellington","Summer",12,2019,722,6.8,106.2
"16119","95824096","Hyundai Kona (EV)","Wellington","Summer",1,2020,794,6.8,116.8
"16120","95824096","Hyundai Kona (EV)","Wellington","Summer",2,2020,430,6.9,62.3
"16121","95824096","Hyundai Kona (EV)","Wellington","Autumn",3,2020,1122,6.6,170
"16122","95824096","Hyundai Kona (EV)","Wellington","Autumn",4,2020,14,5.7,2.5
"16123","95824096","Hyundai Kona (EV)","Wellington","Autumn",5,2020,638,6.3,101.3
"16124","95824096","Hyundai Kona (EV)","Wellington","Winter",6,2020,1238,6,206.3
"16125","95824096","Hyundai Kona (EV)","Wellington","Winter",7,2020,1195,6.1,195.9
"16126","95824096","Hyundai Kona (EV)","Wellington","Winter",8,2020,943,6.4,147.3
"16127","95824096","Hyundai Kona (EV)","Wellington","Spring",9,2020,967,6.3,153.5
"16128","95824096","Hyundai Kona (EV)","Wellington","Spring",10,2020,1262,6.5,194.2
"16129","95824096","Hyundai Kona (EV)","Wellington","Spring",11,2020,1140,6.7,170.1
"16130","95824096","Hyundai Kona (EV)","Wellington","Summer",12,2020,323,6.7,48.2
"16131","95824096","Hyundai Kona (EV)","Wellington","Autumn",5,2021,660,6.4,103.1
"16132","95824096","Hyundai Kona (EV)","Wellington","Winter",6,2021,143,5.7,25.1
"16133","95824096","Hyundai Kona (EV)","Wellington","Winter",7,2021,341,6,56.8
"16134","95824096","Hyundai Kona (EV)","Wellington","Winter",8,2021,116,5.3,21.9
"16135","95824096","Hyundai Kona (EV)","Wellington","Spring",9,2021,143,5.9,24.2
"16136","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Summer",12,2018,3721,6.5,572.5
"16137","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Summer",1,2019,3113,6.8,457.8
"16138","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Summer",2,2019,2875,6.7,429.1
"16139","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Autumn",5,2019,3021,6.5,464.8
"16140","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Winter",6,2019,3665,6.5,563.8
"16141","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Winter",7,2019,2766,6.2,446.1
"16142","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Winter",8,2019,2794,6,465.7
"16143","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Spring",11,2019,2803,6.3,444.9
"16144","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Summer",12,2019,3520,6.4,550
"16145","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Autumn",3,2020,2087,6.4,326.1
"16146","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Autumn",4,2020,1272,6.1,208.5
"16147","c79c6bc4","Nissan Leaf (30 kWh)","Auckland","Autumn",5,2020,1532,5.9,259.7
"16148","8d7bf720","Nissan Leaf (24 kWh) 2013-2016","Whangarei","Winter",7,2019,1638,7.3,224.4
"16149","8d7bf720","Nissan Leaf (24 kWh) 2013-2016","Whangarei","Winter",8,2019,1605,7.2,222.9
"16150","8d7bf720","Nissan Leaf (24 kWh) 2013-2016","Whangarei","Spring",9,2019,1227,7.2,170.4
